Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-3.76E-01,-0.904,-0.888,-7.8,-7.6
-3.69E-01,-0.896,-0.912,-7.8,-8
-3.61E-01,-0.896,-0.88,-7.8,-7.6
-3.53E-01,-0.888,-0.904,-7.8,-8
-3.46E-01,-0.888,-0.872,-7.8,-7.6
-3.38E-01,-0.88,-0.896,-7.8,-8
-3.30E-01,-0.872,-0.864,-7.8,-7.6
-3.23E-01,-0.872,-0.888,-7.8,-8
-3.15E-01,-0.864,-0.856,-7.8,-7.6
-3.07E-01,-0.864,-0.88,-7.8,-8
-3.00E-01,-0.856,-0.848,-7.8,-7.6
-2.92E-01,-0.856,-0.872,-7.8,-8.2
-2.84E-01,-0.848,-0.84,-7.8,-7.6
-2.77E-01,-0.848,-0.864,-7.8,-8.2
-2.69E-01,-0.84,-0.832,-7.8,-7.6
-2.61E-01,-0.84,-0.856,-7.8,-8.2
-2.53E-01,-0.832,-0.824,-7.8,-7.6
-2.46E-01,-0.832,-0.848,-7.8,-8
-2.38E-01,-0.824,-0.816,-7.8,-7.6
-2.30E-01,-0.824,-0.84,-7.8,-8.2
-2.23E-01,-0.824,-0.808,-7.8,-7.6
-2.15E-01,-0.816,-0.832,-7.8,-8.2
-2.07E-01,-0.816,-0.8,-7.8,-7.6
-2.00E-01,-0.808,-0.824,-7.8,-8.2
-1.92E-01,-0.808,-0.792,-7.8,-7.6
-1.84E-01,-0.8,-0.816,-7.8,-8.2
-1.77E-01,-0.8,-0.784,-7.8,-7.6
-1.69E-01,-0.792,-0.808,-7.8,-8.2
-1.61E-01,-0.792,-0.784,-7.8,-7.6
-1.54E-01,-0.792,-0.808,-7.8,-8.2
-1.46E-01,-0.784,-0.776,-8,-7.6
-1.38E-01,-0.784,-0.8,-8,-8.2
-1.31E-01,-0.784,-0.768,-8,-7.6
-1.23E-01,-0.776,-0.792,-8,-8.2
-1.15E-01,-0.776,-0.768,-8,-7.6
-1.08E-01,-0.776,-0.784,-8,-8.2
-9.98E-02,-0.768,-0.76,-8,-7.6
-9.22E-02,-0.768,-0.784,-8,-8.2
-8.45E-02,-0.76,-0.752,-8,-7.6
-7.68E-02,-0.76,-0.776,-8,-8.2
-6.91E-02,-0.76,-0.744,-8,-7.6
-6.14E-02,-0.752,-0.768,-8,-8.2
-5.38E-02,-0.752,-0.744,-8,-7.8
-4.61E-02,-0.752,-0.768,-8,-8.2
-3.84E-02,-0.752,-0.736,-8,-7.8
-3.07E-02,-0.744,-0.76,-8,-8.2
-2.30E-02,-0.744,-0.728,-8,-7.8
-1.54E-02,-0.736,-0.752,-8,-8.2
-7.68E-03,-0.736,-0.728,-8,-7.8
-1.70E-13,-0.736,-0.752,-8,-8.2
7.68E-03,-0.736,-0.72,-8,-7.8
1.54E-02,-0.728,-0.744,-8,-8.2
2.30E-02,-0.728,-0.712,-8,-7.8
3.07E-02,-0.728,-0.736,-8,-8.2
3.84E-02,-0.72,-0.712,-8,-7.8
4.61E-02,-0.72,-0.736,-8,-8.2
5.38E-02,-0.72,-0.712,-8,-7.8
6.14E-02,-0.72,-0.728,-8,-8.2
6.91E-02,-0.712,-0.704,-8,-7.8
7.68E-02,-0.712,-0.728,-8,-8.2
8.45E-02,-0.712,-0.704,-8,-7.8
9.22E-02,-0.712,-0.72,-8,-8.2
9.98E-02,-0.704,-0.696,-8,-7.8
1.08E-01,-0.704,-0.72,-8,-8.2
1.15E-01,-0.704,-0.688,-8,-7.8
1.23E-01,-0.704,-0.712,-8,-8.2
1.31E-01,-0.696,-0.688,-8,-7.8
1.38E-01,-0.696,-0.712,-8,-8.2
1.46E-01,-0.696,-0.68,-8,-7.8
1.54E-01,-0.688,-0.704,-8,-8.4
1.61E-01,-0.688,-0.68,-8,-7.8
1.69E-01,-0.688,-0.704,-8,-8.4
1.77E-01,-0.688,-0.672,-8,-7.8
1.84E-01,-0.688,-0.696,-8,-8.4
1.92E-01,-0.68,-0.672,-8,-7.8
2.00E-01,-0.68,-0.696,-8.2,-8.4
2.07E-01,-0.68,-0.672,-8.2,-7.8
2.15E-01,-0.68,-0.688,-8.2,-8.4
2.23E-01,-0.672,-0.664,-8.2,-7.8
2.30E-01,-0.672,-0.688,-8.2,-8.4
2.38E-01,-0.672,-0.664,-8.2,-7.8
2.46E-01,-0.672,-0.68,-8.2,-8.4
2.53E-01,-0.672,-0.656,-8.2,-7.8
2.61E-01,-0.672,-0.68,-8.2,-8.4
2.69E-01,-0.664,-0.656,-8.2,-7.8
2.77E-01,-0.664,-0.672,-8.2,-8.4
2.84E-01,-0.664,-0.656,-8.2,-7.8
2.92E-01,-0.664,-0.672,-8.2,-8.4
3.00E-01,-0.656,-0.648,-8.2,-7.8
3.07E-01,-0.656,-0.672,-8.2,-8.4
3.15E-01,-0.656,-0.648,-8.2,-8
3.23E-01,-0.656,-0.672,-8.2,-8.4
3.30E-01,-0.656,-0.64,-8.2,-8
3.38E-01,-0.656,-0.664,-8.2,-8.4
3.46E-01,-0.656,-0.64,-8.2,-8
3.53E-01,-0.648,-0.664,-8.2,-8.4
3.61E-01,-0.648,-0.64,-8.2,-8
3.69E-01,-0.648,-0.664,-8.2,-8.4
3.76E-01,-0.648,-0.64,-8.2,-8
3.84E-01,-0.648,-0.656,-8.2,-8.4
3.92E-01,-0.648,-0.632,-8.2,-8
3.99E-01,-0.64,-0.656,-8.2,-8.4
4.07E-01,-0.64,-0.632,-8.2,-8
4.15E-01,-0.64,-0.656,-8.2,-8.4
4.22E-01,-0.64,-0.632,-8.2,-8
4.30E-01,-0.64,-0.648,-8.2,-8.4
4.38E-01,-0.64,-0.632,-8.2,-8
4.45E-01,-0.64,-0.648,-8.2,-8.4
4.53E-01,-0.64,-0.624,-8.2,-8
4.61E-01,-0.632,-0.648,-8.2,-8.4
4.69E-01,-0.632,-0.624,-8.2,-8
4.76E-01,-0.632,-0.648,-8.2,-8.4
4.84E-01,-0.632,-0.624,-8.2,-8
4.92E-01,-0.632,-0.64,-8.2,-8.4
4.99E-01,-0.632,-0.616,-8.2,-8
5.07E-01,-0.632,-0.64,-8.2,-8.6
5.15E-01,-0.624,-0.616,-8.2,-8
5.22E-01,-0.624,-0.64,-8.2,-8.6
5.30E-01,-0.624,-0.616,-8.2,-8
5.38E-01,-0.624,-0.64,-8.2,-8.6
5.45E-01,-0.624,-0.616,-8.2,-8
5.53E-01,-0.624,-0.632,-8.2,-8.6
5.61E-01,-0.624,-0.616,-8.2,-8
5.68E-01,-0.624,-0.632,-8.2,-8.6
5.76E-01,-0.624,-0.608,-8.2,-8
5.84E-01,-0.624,-0.632,-8.2,-8.6
5.91E-01,-0.624,-0.608,-8.2,-8
5.99E-01,-0.616,-0.632,-8.4,-8.6
6.07E-01,-0.616,-0.608,-8.4,-8
6.14E-01,-0.616,-0.624,-8.4,-8.6
6.22E-01,-0.616,-0.608,-8.4,-8
6.30E-01,-0.616,-0.624,-8.4,-8.6
6.37E-01,-0.616,-0.6,-8.4,-8.2
6.45E-01,-0.616,-0.624,-8.4,-8.6
6.53E-01,-0.616,-0.6,-8.4,-8.2
6.61E-01,-0.616,-0.624,-8.4,-8.6
6.68E-01,-0.608,-0.6,-8.4,-8.2
6.76E-01,-0.608,-0.624,-8.4,-8.6
6.84E-01,-0.608,-0.6,-8.4,-8.2
6.91E-01,-0.608,-0.624,-8.4,-8.6
6.99E-01,-0.608,-0.6,-8.4,-8.2
7.07E-01,-0.608,-0.616,-8.4,-8.6
7.14E-01,-0.608,-0.6,-8.4,-8.2
7.22E-01,-0.608,-0.616,-8.4,-8.6
7.30E-01,-0.608,-0.6,-8.4,-8.2
7.37E-01,-0.608,-0.616,-8.4,-8.6
7.45E-01,-0.608,-0.592,-8.4,-8.2
7.53E-01,-0.608,-0.616,-8.4,-8.6
7.60E-01,-0.608,-0.592,-8.4,-8.2
7.68E-01,-0.6,-0.616,-8.4,-8.6
7.76E-01,-0.6,-0.592,-8.4,-8.2
7.83E-01,-0.6,-0.616,-8.4,-8.6
7.91E-01,-0.6,-0.592,-8.4,-8.2
7.99E-01,-0.6,-0.616,-8.4,-8.6
8.06E-01,-0.6,-0.592,-8.4,-8.2
8.14E-01,-0.6,-0.608,-8.4,-8.6
8.22E-01,-0.6,-0.592,-8.4,-8.2
8.29E-01,-0.6,-0.608,-8.4,-8.6
8.37E-01,-0.6,-0.584,-8.4,-8.2
8.45E-01,-0.6,-0.608,-8.4,-8.6
8.53E-01,-0.6,-0.584,-8.4,-8.2
8.60E-01,-0.6,-0.608,-8.4,-8.6
8.68E-01,-0.6,-0.584,-8.4,-8.2
8.76E-01,-0.6,-0.608,-8.4,-8.6
8.83E-01,-0.6,-0.584,-8.4,-8.2
8.91E-01,-0.592,-0.608,-8.4,-8.6
8.99E-01,-0.592,-0.584,-8.4,-8.2
9.06E-01,-0.592,-0.608,-8.4,-8.8
9.14E-01,-0.592,-0.584,-8.4,-8.2
9.22E-01,-0.592,-0.608,-8.4,-8.8
9.29E-01,-0.592,-0.584,-8.4,-8.2
9.37E-01,-0.592,-0.608,-8.4,-8.8
9.45E-01,-0.592,-0.576,-8.4,-8.2
9.52E-01,-0.592,-0.608,-8.4,-8.8
9.60E-01,-0.592,-0.584,-8.4,-8.2
9.68E-01,-0.592,-0.6,-8.6,-8.8
9.75E-01,-0.592,-0.584,-8.6,-8.2
9.83E-01,-0.592,-0.6,-8.6,-8.8
9.91E-01,-0.592,-0.576,-8.6,-8.2
9.98E-01,-0.592,-0.6,-8.6,-8.8
1.01E+00,-0.592,-0.576,-8.6,-8.2
1.01E+00,-0.592,-0.6,-8.6,-8.8
1.02E+00,-0.592,-0.576,-8.6,-8.2
1.03E+00,-0.592,-0.6,-8.6,-8.8
1.04E+00,-0.592,-0.576,-8.6,-8.2
1.04E+00,-0.592,-0.6,-8.6,-8.8
1.05E+00,-0.584,-0.576,-8.6,-8.2
1.06E+00,-0.584,-0.6,-8.6,-8.8
1.07E+00,-0.584,-0.576,-8.6,-8.4
1.08E+00,-0.584,-0.6,-8.6,-8.8
1.08E+00,-0.584,-0.576,-8.6,-8.2
1.09E+00,-0.584,-0.6,-8.6,-8.8
1.10E+00,-0.584,-0.576,-8.6,-8.4
1.11E+00,-0.584,-0.6,-8.6,-8.8
1.11E+00,-0.584,-0.576,-8.6,-8.4
1.12E+00,-0.584,-0.6,-8.6,-8.8
1.13E+00,-0.584,-0.576,-8.6,-8.4
1.14E+00,-0.584,-0.592,-8.6,-8.8
1.14E+00,-0.584,-0.568,-8.6,-8.4
1.15E+00,-0.584,-0.6,-8.6,-8.8
1.16E+00,-0.584,-0.576,-8.6,-8.4
1.17E+00,-0.584,-0.592,-8.6,-8.8
1.18E+00,-0.584,-0.576,-8.6,-8.4
1.18E+00,-0.584,-0.592,-8.6,-8.8
1.19E+00,-0.584,-0.576,-8.6,-8.4
1.20E+00,-0.584,-0.592,-8.6,-8.8
1.21E+00,-0.584,-0.576,-8.6,-8.4
1.21E+00,-0.584,-0.592,-8.6,-8.8
1.22E+00,-0.584,-0.576,-8.6,-8.4
1.23E+00,-0.584,-0.592,-8.6,-8.8
1.24E+00,-0.584,-0.576,-8.6,-8.4
1.24E+00,-0.584,-0.592,-8.6,-8.8
1.25E+00,-0.584,-0.568,-8.6,-8.4
1.26E+00,-0.584,-0.592,-8.6,-9
1.27E+00,-0.584,-0.568,-8.6,-8.4
1.28E+00,-0.584,-0.592,-8.6,-9
1.28E+00,-0.584,-0.568,-8.6,-8.4
1.29E+00,-0.584,-0.592,-8.6,-9
1.30E+00,-0.584,-0.568,-8.6,-8.4
1.31E+00,-0.584,-0.592,-8.6,-9
1.31E+00,-0.584,-0.568,-8.6,-8.4
1.32E+00,-0.584,-0.592,-8.6,-9
1.33E+00,-0.576,-0.568,-8.6,-8.4
1.34E+00,-0.576,-0.592,-8.6,-9
1.34E+00,-0.576,-0.568,-8.8,-8.4
1.35E+00,-0.576,-0.592,-8.8,-9
1.36E+00,-0.576,-0.568,-8.8,-8.4
1.37E+00,-0.576,-0.592,-8.8,-9
1.37E+00,-0.576,-0.568,-8.8,-8.4
1.38E+00,-0.576,-0.592,-8.8,-9
1.39E+00,-0.576,-0.568,-8.8,-8.4
1.40E+00,-0.576,-0.592,-8.8,-9
1.41E+00,-0.576,-0.568,-8.8,-8.4
1.41E+00,-0.576,-0.592,-8.8,-9
1.42E+00,-0.576,-0.568,-8.8,-8.4
1.43E+00,-0.576,-0.592,-8.8,-9
1.44E+00,-0.576,-0.568,-8.8,-8.6
1.44E+00,-0.576,-0.592,-8.8,-9
1.45E+00,-0.576,-0.568,-8.8,-8.6
1.46E+00,-0.576,-0.584,-8.8,-9
1.47E+00,-0.576,-0.568,-8.8,-8.6
1.47E+00,-0.576,-0.584,-8.8,-9
1.48E+00,-0.576,-0.568,-8.8,-8.6
1.49E+00,-0.576,-0.584,-8.8,-9
1.50E+00,-0.576,-0.568,-8.8,-8.6
1.51E+00,-0.576,-0.584,-8.8,-9
1.51E+00,-0.576,-0.568,-8.8,-8.6
1.52E+00,-0.576,-0.584,-8.8,-9
1.53E+00,-0.576,-0.568,-8.8,-8.6
1.54E+00,-0.576,-0.584,-8.8,-9
1.54E+00,-0.576,-0.568,-8.8,-8.6
1.55E+00,-0.576,-0.584,-8.8,-9
1.56E+00,-0.576,-0.568,-8.8,-8.6
1.57E+00,-0.576,-0.584,-8.8,-9
1.57E+00,-0.576,-0.568,-8.8,-8.6
1.58E+00,-0.576,-0.592,-8.8,-9
1.59E+00,-0.576,-0.56,-8.8,-8.6
1.60E+00,-0.576,-0.592,-8.8,-9
1.61E+00,-0.576,-0.568,-8.8,-8.6
1.61E+00,-0.576,-0.584,-8.8,-9
1.62E+00,-0.576,-0.568,-8.8,-8.6
1.63E+00,-0.576,-0.592,-8.8,-9
1.64E+00,-0.576,-0.568,-8.8,-8.6
1.64E+00,-0.576,-0.584,-8.8,-9
1.65E+00,-0.576,-0.568,-8.8,-8.6
1.66E+00,-0.576,-0.584,-8.8,-9
1.67E+00,-0.576,-0.568,-8.8,-8.6
1.67E+00,-0.576,-0.584,-8.8,-9.2
1.68E+00,-0.576,-0.568,-8.8,-8.6
1.69E+00,-0.576,-0.584,-8.8,-9.2
1.70E+00,-0.576,-0.568,-8.8,-8.6
1.71E+00,-0.576,-0.584,-8.8,-9.2
1.71E+00,-0.576,-0.568,-8.8,-8.6
1.72E+00,-0.576,-0.584,-9,-9.2
1.73E+00,-0.576,-0.568,-9,-8.6
1.74E+00,-0.576,-0.584,-9,-9.2
1.74E+00,-0.576,-0.568,-9,-8.6
1.75E+00,-0.576,-0.592,-9,-9.2
1.76E+00,-0.576,-0.568,-9,-8.6
1.77E+00,-0.576,-0.584,-9,-9.2
1.77E+00,-0.576,-0.568,-9,-8.6
1.78E+00,-0.576,-0.584,-9,-9.2
1.79E+00,-0.576,-0.568,-9,-8.6
1.80E+00,-0.576,-0.592,-9,-9.2
1.80E+00,-0.576,-0.568,-9,-8.6
1.81E+00,-0.576,-0.584,-9,-9.2
1.82E+00,-0.576,-0.568,-9,-8.8
1.83E+00,-0.576,-0.584,-9,-9.2
1.84E+00,-0.576,-0.568,-9,-8.8
1.84E+00,-0.576,-0.584,-9,-9.2
1.85E+00,-0.576,-0.568,-9,-8.6
1.86E+00,-0.576,-0.584,-9,-9.2
1.87E+00,-0.576,-0.568,-9,-8.8
1.87E+00,-0.576,-0.592,-9,-9.2
1.88E+00,-0.576,-0.568,-9,-8.8
1.89E+00,-0.576,-0.584,-9,-9.2
1.90E+00,-0.576,-0.568,-9,-8.8
1.90E+00,-0.576,-0.584,-9,-9.2
1.91E+00,-0.576,-0.568,-9,-8.8
1.92E+00,-0.576,-0.592,-9,-9.2
1.93E+00,-0.576,-0.568,-9,-8.8
1.94E+00,-0.576,-0.584,-9,-9.2
1.94E+00,-0.576,-0.568,-9,-8.8
1.95E+00,-0.576,-0.592,-9,-9.2
1.96E+00,-0.576,-0.568,-9,-8.8
1.97E+00,-0.576,-0.592,-9,-9.2
1.97E+00,-0.576,-0.568,-9,-8.8
1.98E+00,-0.576,-0.592,-9,-9.2
1.99E+00,-0.576,-0.568,-9,-8.8
2.00E+00,-0.576,-0.584,-9,-9.2
2.00E+00,-0.576,-0.568,-9,-8.8
2.01E+00,-0.576,-0.592,-9,-9.2
2.02E+00,-0.576,-0.568,-9,-8.8
2.03E+00,-0.576,-0.592,-9,-9.2
2.04E+00,-0.576,-0.568,-9,-8.8
2.04E+00,-0.576,-0.592,-9,-9.2
2.05E+00,-0.576,-0.568,-9,-8.8
2.06E+00,-0.576,-0.592,-9,-9.4
2.07E+00,-0.576,-0.568,-9,-8.8
2.07E+00,-0.576,-0.592,-9,-9.4
2.08E+00,-0.576,-0.568,-9,-8.8
2.09E+00,-0.576,-0.592,-9,-9.4
2.10E+00,-0.576,-0.568,-9,-8.8
2.10E+00,-0.576,-0.592,-9,-9.4
2.11E+00,-0.576,-0.568,-9.2,-8.8
2.12E+00,-0.576,-0.592,-9.2,-9.4
2.13E+00,-0.576,-0.568,-9.2,-8.8
2.14E+00,-0.576,-0.592,-9.2,-9.4
2.14E+00,-0.576,-0.568,-9.2,-8.8
2.15E+00,-0.576,-0.592,-9.2,-9.4
2.16E+00,-0.576,-0.568,-9.2,-8.8
2.17E+00,-0.576,-0.592,-9.2,-9.4
2.17E+00,-0.584,-0.568,-9.2,-8.8
2.18E+00,-0.584,-0.592,-9.2,-9.4
2.19E+00,-0.584,-0.568,-9.2,-9
2.20E+00,-0.584,-0.592,-9.2,-9.4
2.20E+00,-0.584,-0.568,-9.2,-9
2.21E+00,-0.584,-0.592,-9.2,-9.4
2.22E+00,-0.584,-0.568,-9.2,-9
2.23E+00,-0.584,-0.592,-9.2,-9.4
2.24E+00,-0.584,-0.568,-9.2,-9
2.24E+00,-0.584,-0.592,-9.2,-9.4
2.25E+00,-0.584,-0.568,-9.2,-9
2.26E+00,-0.584,-0.592,-9.2,-9.4
2.27E+00,-0.584,-0.568,-9.2,-9
2.27E+00,-0.584,-0.592,-9.2,-9.4
2.28E+00,-0.584,-0.568,-9.2,-9
2.29E+00,-0.584,-0.592,-9.2,-9.4
2.30E+00,-0.584,-0.568,-9.2,-9
2.30E+00,-0.584,-0.592,-9.2,-9.4
2.31E+00,-0.584,-0.576,-9.2,-9
2.32E+00,-0.584,-0.592,-9.2,-9.4
2.33E+00,-0.584,-0.576,-9.2,-9
2.33E+00,-0.584,-0.592,-9.2,-9.4
2.34E+00,-0.584,-0.568,-9.2,-9
2.35E+00,-0.584,-0.592,-9.2,-9.4
2.36E+00,-0.584,-0.576,-9.2,-9
2.37E+00,-0.584,-0.592,-9.2,-9.4
2.37E+00,-0.584,-0.568,-9.2,-9
2.38E+00,-0.584,-0.592,-9.2,-9.4
2.39E+00,-0.584,-0.568,-9.2,-9
2.40E+00,-0.584,-0.592,-9.2,-9.4
2.40E+00,-0.584,-0.576,-9.2,-9
2.41E+00,-0.584,-0.592,-9.2,-9.4
2.42E+00,-0.584,-0.568,-9.2,-9
2.43E+00,-0.584,-0.592,-9.2,-9.4
2.43E+00,-0.584,-0.576,-9.2,-9
2.44E+00,-0.584,-0.592,-9.2,-9.4
2.45E+00,-0.584,-0.576,-9.2,-9
2.46E+00,-0.584,-0.592,-9.2,-9.6
2.47E+00,-0.584,-0.576,-9.2,-9
2.47E+00,-0.584,-0.592,-9.2,-9.6
2.48E+00,-0.584,-0.576,-9.2,-9
2.49E+00,-0.584,-0.592,-9.2,-9.6
2.50E+00,-0.584,-0.576,-9.4,-9
2.50E+00,-0.584,-0.592,-9.4,-9.6
2.51E+00,-0.584,-0.576,-9.4,-9
2.52E+00,-0.584,-0.592,-9.4,-9.6
2.53E+00,-0.584,-0.576,-9.4,-9
2.53E+00,-0.584,-0.6,-9.4,-9.6
2.54E+00,-0.584,-0.568,-9.4,-9
2.55E+00,-0.584,-0.6,-9.4,-9.6
2.56E+00,-0.584,-0.568,-9.4,-9
2.57E+00,-0.584,-0.592,-9.4,-9.6
2.57E+00,-0.584,-0.576,-9.4,-9
2.58E+00,-0.584,-0.6,-9.4,-9.6
2.59E+00,-0.584,-0.576,-9.4,-9.2
2.60E+00,-0.584,-0.6,-9.4,-9.6
2.60E+00,-0.584,-0.576,-9.4,-9.2
2.61E+00,-0.584,-0.6,-9.4,-9.6
2.62E+00,-0.584,-0.576,-9.4,-9.2
2.63E+00,-0.584,-0.592,-9.4,-9.6
2.63E+00,-0.584,-0.576,-9.4,-9.2
2.64E+00,-0.584,-0.6,-9.4,-9.6
2.65E+00,-0.584,-0.576,-9.4,-9.2
2.66E+00,-0.584,-0.592,-9.4,-9.6
2.67E+00,-0.584,-0.576,-9.4,-9.2
2.67E+00,-0.584,-0.6,-9.4,-9.6
2.68E+00,-0.584,-0.576,-9.4,-9.2
2.69E+00,-0.584,-0.6,-9.4,-9.6
2.70E+00,-0.584,-0.576,-9.4,-9.2
2.70E+00,-0.584,-0.6,-9.4,-9.6
2.71E+00,-0.584,-0.576,-9.4,-9.2
2.72E+00,-0.584,-0.608,-9.4,-9.6
2.73E+00,-0.584,-0.576,-9.4,-9.2
2.73E+00,-0.584,-0.6,-9.4,-9.6
2.74E+00,-0.584,-0.576,-9.4,-9.2
2.75E+00,-0.584,-0.6,-9.4,-9.6
2.76E+00,-0.584,-0.576,-9.4,-9.2
2.77E+00,-0.584,-0.6,-9.4,-9.6
2.77E+00,-0.592,-0.576,-9.4,-9.2
2.78E+00,-0.592,-0.6,-9.4,-9.6
2.79E+00,-0.592,-0.576,-9.4,-9.2
2.80E+00,-0.592,-0.6,-9.4,-9.6
2.80E+00,-0.592,-0.576,-9.4,-9.2
2.81E+00,-0.592,-0.6,-9.4,-9.8
2.82E+00,-0.592,-0.576,-9.4,-9.2
2.83E+00,-0.592,-0.6,-9.4,-9.8
2.83E+00,-0.592,-0.576,-9.4,-9.2
2.84E+00,-0.592,-0.6,-9.4,-9.8
2.85E+00,-0.592,-0.576,-9.4,-9.2
2.86E+00,-0.592,-0.6,-9.4,-9.8
2.86E+00,-0.592,-0.576,-9.4,-9.2
2.87E+00,-0.592,-0.6,-9.4,-9.8
2.88E+00,-0.592,-0.576,-9.6,-9.2
2.89E+00,-0.592,-0.6,-9.6,-9.8
2.90E+00,-0.592,-0.576,-9.6,-9.2
2.90E+00,-0.592,-0.6,-9.6,-9.8
2.91E+00,-0.592,-0.576,-9.6,-9.2
2.92E+00,-0.592,-0.6,-9.6,-9.8
2.93E+00,-0.592,-0.584,-9.6,-9.2
2.93E+00,-0.592,-0.6,-9.6,-9.8
2.94E+00,-0.592,-0.584,-9.6,-9.4
2.95E+00,-0.592,-0.6,-9.6,-9.8
2.96E+00,-0.592,-0.584,-9.6,-9.2
2.96E+00,-0.592,-0.6,-9.6,-9.8
2.97E+00,-0.592,-0.584,-9.6,-9.4
2.98E+00,-0.592,-0.6,-9.6,-9.8
2.99E+00,-0.592,-0.584,-9.6,-9.4
3.00E+00,-0.592,-0.6,-9.6,-9.8
3.00E+00,-0.592,-0.584,-9.6,-9.4
3.01E+00,-0.592,-0.6,-9.6,-9.8
3.02E+00,-0.592,-0.576,-9.6,-9.4
3.03E+00,-0.592,-0.6,-9.6,-9.8
3.03E+00,-0.592,-0.584,-9.6,-9.4
3.04E+00,-0.592,-0.608,-9.6,-9.8
3.05E+00,-0.592,-0.584,-9.6,-9.4
3.06E+00,-0.592,-0.6,-9.6,-9.8
3.06E+00,-0.592,-0.584,-9.6,-9.4
3.07E+00,-0.592,-0.608,-9.6,-9.8
3.08E+00,-0.592,-0.584,-9.6,-9.4
3.09E+00,-0.592,-0.6,-9.6,-9.8
3.10E+00,-0.592,-0.584,-9.6,-9.4
3.10E+00,-0.592,-0.6,-9.6,-9.8
3.11E+00,-0.592,-0.584,-9.6,-9.4
3.12E+00,-0.592,-0.6,-9.6,-9.8
3.13E+00,-0.592,-0.584,-9.6,-9.4
3.13E+00,-0.592,-0.608,-9.6,-9.8
3.14E+00,-0.592,-0.584,-9.6,-9.4
3.15E+00,-0.592,-0.608,-9.6,-9.8
3.16E+00,-0.592,-0.584,-9.6,-9.4
3.16E+00,-0.592,-0.608,-9.6,-9.8
3.17E+00,-0.592,-0.584,-9.6,-9.4
3.18E+00,-0.592,-0.608,-9.6,-9.8
3.19E+00,-0.592,-0.576,-9.6,-9.4
3.20E+00,-0.592,-0.608,-9.6,-9.8
3.20E+00,-0.592,-0.584,-9.6,-9.4
3.21E+00,-0.592,-0.608,-9.6,-9.8
3.22E+00,-0.592,-0.584,-9.6,-9.4
3.23E+00,-0.592,-0.608,-9.6,-9.8
3.23E+00,-0.592,-0.584,-9.6,-9.4
3.24E+00,-0.6,-0.608,-9.6,-9.8
3.25E+00,-0.6,-0.584,-9.8,-9.4
3.26E+00,-0.6,-0.608,-9.8,-10
3.26E+00,-0.6,-0.584,-9.8,-9.4
3.27E+00,-0.6,-0.608,-9.8,-10
3.28E+00,-0.6,-0.584,-9.8,-9.4
3.29E+00,-0.6,-0.608,-9.8,-10
3.29E+00,-0.6,-0.584,-9.8,-9.6
3.30E+00,-0.6,-0.608,-9.8,-10
3.31E+00,-0.6,-0.584,-9.8,-9.6
3.32E+00,-0.6,-0.608,-9.8,-10
3.33E+00,-0.6,-0.584,-9.8,-9.6
3.33E+00,-0.6,-0.608,-9.8,-10
3.34E+00,-0.6,-0.584,-9.8,-9.6
3.35E+00,-0.6,-0.608,-9.8,-10
3.36E+00,-0.6,-0.592,-9.8,-9.6
3.36E+00,-0.6,-0.608,-9.8,-10
3.37E+00,-0.6,-0.584,-9.8,-9.6
3.38E+00,-0.6,-0.608,-9.8,-10
3.39E+00,-0.6,-0.584,-9.8,-9.6
3.39E+00,-0.6,-0.608,-9.8,-10
3.40E+00,-0.6,-0.592,-9.8,-9.6
3.41E+00,-0.6,-0.608,-9.8,-10
3.42E+00,-0.6,-0.592,-9.8,-9.6
3.43E+00,-0.6,-0.608,-9.8,-10
3.43E+00,-0.6,-0.592,-9.8,-9.6
3.44E+00,-0.6,-0.608,-9.8,-10
3.45E+00,-0.6,-0.592,-9.8,-9.6
3.46E+00,-0.6,-0.608,-9.8,-10
3.46E+00,-0.6,-0.592,-9.8,-9.6
3.47E+00,-0.6,-0.608,-9.8,-10
3.48E+00,-0.6,-0.592,-9.8,-9.6
3.49E+00,-0.6,-0.608,-9.8,-10
3.49E+00,-0.6,-0.584,-9.8,-9.6
3.50E+00,-0.6,-0.616,-9.8,-10
3.51E+00,-0.6,-0.592,-9.8,-9.6
3.52E+00,-0.6,-0.608,-9.8,-10
3.53E+00,-0.6,-0.592,-9.8,-9.6
3.53E+00,-0.6,-0.608,-9.8,-10
3.54E+00,-0.6,-0.592,-9.8,-9.6
3.55E+00,-0.6,-0.616,-9.8,-10
3.56E+00,-0.6,-0.592,-9.8,-9.6
3.56E+00,-0.6,-0.616,-9.8,-10
3.57E+00,-0.6,-0.592,-9.8,-9.6
3.58E+00,-0.6,-0.608,-9.8,-10
3.59E+00,-0.6,-0.592,-9.8,-9.6
3.59E+00,-0.6,-0.608,-9.8,-10.2
3.60E+00,-0.6,-0.592,-9.8,-9.6
3.61E+00,-0.6,-0.608,-9.8,-10.2
3.62E+00,-0.6,-0.592,-9.8,-9.6
3.63E+00,-0.6,-0.608,-9.8,-10.2
